LOCATION,SUBJECT,Year,Housing
EA,NOMINAL,2021-Q2,132.575516972603
EA,NOMINAL,2021-Q3,136.4744035807
EA,NOMINAL,2021-Q4,139.699645189186
EA,NOMINAL,2022-Q1,142.406984777425
EA,NOMINAL,2022-Q2,144.738490961907
EA,NOMINAL,2022-Q3,145.495275677233
EA,NOMINAL,2022-Q4,143.719248581717
EA17,NOMINAL,2010-Q2,101.538237747481
EA17,NOMINAL,2010-Q3,101.949189560602
EA17,NOMINAL,2010-Q4,102.190122430573
EA17,NOMINAL,2011-Q1,103.035405225009
EA17,NOMINAL,2011-Q2,103.321855618004
EA17,NOMINAL,2011-Q3,102.836435957204
EA17,NOMINAL,2011-Q4,102.027194303162
EA17,NOMINAL,2012-Q1,101.55258540961
EA17,NOMINAL,2012-Q2,100.63184739263
EA17,NOMINAL,2012-Q3,100.001188257826
EA17,NOMINAL,2012-Q4,99.8924725308885
EA17,NOMINAL,2013-Q1,98.7581028562601
EA17,NOMINAL,2013-Q2,98.4340248755858
EA17,NOMINAL,2013-Q3,98.2766589102289
EA17,NOMINAL,2013-Q4,98.1402005080272
EA17,NOMINAL,2014-Q1,98.3540705553128
EA17,NOMINAL,2014-Q2,98.6502526736726
EA17,NOMINAL,2014-Q3,98.6607278713275
EA17,NOMINAL,2014-Q4,98.6143009200832
EA17,NOMINAL,2015-Q1,98.7643456285593
EA17,NOMINAL,2015-Q2,99.7309538691832
EA17,NOMINAL,2015-Q3,100.432496801029
EA17,NOMINAL,2015-Q4,101.072203701228
EA17,NOMINAL,2016-Q1,102.412215962319
EA17,NOMINAL,2016-Q2,103.426899194928
EA17,NOMINAL,2016-Q3,104.615512539846
EA17,NOMINAL,2016-Q4,105.592311463192
EA17,NOMINAL,2017-Q1,106.662143205928
EA17,NOMINAL,2017-Q2,107.715278082954
EA17,NOMINAL,2017-Q3,109.02589676998
EA17,NOMINAL,2017-Q4,110.41571342629
EA17,NOMINAL,2018-Q1,111.767131210724
EA17,NOMINAL,2018-Q2,112.90313200059
EA17,NOMINAL,2018-Q3,114.254223478817
EA17,NOMINAL,2018-Q4,115.474714415929
EA17,NOMINAL,2019-Q1,116.371923176406
EA17,NOMINAL,2019-Q2,117.912609711249
EA17,NOMINAL,2019-Q3,119.102076086999
EA17,NOMINAL,2019-Q4,120.657383510151
EA17,NOMINAL,2020-Q1,122.423433247112
EA17,NOMINAL,2020-Q2,123.9078851312
EA17,NOMINAL,2020-Q3,125.114275245042
EA17,NOMINAL,2020-Q4,127.603484571843
EA17,NOMINAL,2021-Q1,129.890259075733
EA17,NOMINAL,2021-Q2,132.862404893071
EA17,NOMINAL,2021-Q3,136.558323788687
EA17,NOMINAL,2021-Q4,139.796733880671
EA17,NOMINAL,2022-Q1,142.546124219111
EA17,NOMINAL,2022-Q2,144.898259968735
EA17,NOMINAL,2022-Q3,145.491971041081
EA17,NOMINAL,2022-Q4,143.832801031787
OECD,NOMINAL,2010-Q2,88.8114113282608
OECD,NOMINAL,2010-Q3,88.492330201205
OECD,NOMINAL,2010-Q4,88.5915399993475
OECD,NOMINAL,2011-Q1,88.36263662722
OECD,NOMINAL,2011-Q2,88.3889099133669
OECD,NOMINAL,2011-Q3,88.5502561129671
OECD,NOMINAL,2011-Q4,88.5413011688504
OECD,NOMINAL,2012-Q1,88.7672823860416
OECD,NOMINAL,2012-Q2,89.126865082535
OECD,NOMINAL,2012-Q3,89.4903861851954
OECD,NOMINAL,2012-Q4,90.1962075041426
OECD,NOMINAL,2013-Q1,90.7550097139562
OECD,NOMINAL,2013-Q2,91.7577345511508
OECD,NOMINAL,2013-Q3,92.6197474464531
OECD,NOMINAL,2013-Q4,93.4447528535956
OECD,NOMINAL,2014-Q1,94.339795249942
OECD,NOMINAL,2014-Q2,95.0941181921407
OECD,NOMINAL,2014-Q3,95.9517099788564
OECD,NOMINAL,2014-Q4,96.9392892602532
OECD,NOMINAL,2015-Q1,98.0429414375683
OECD,NOMINAL,2015-Q2,99.3593247074323
OECD,NOMINAL,2015-Q3,100.699354283782
OECD,NOMINAL,2015-Q4,101.898379571218
OECD,NOMINAL,2016-Q1,103.2352579198
OECD,NOMINAL,2016-Q2,104.630865256837
OECD,NOMINAL,2016-Q3,106.046635499014
OECD,NOMINAL,2016-Q4,107.523717200753
OECD,NOMINAL,2017-Q1,108.982131555759
OECD,NOMINAL,2017-Q2,110.473602778528
OECD,NOMINAL,2017-Q3,111.864938325406
OECD,NOMINAL,2017-Q4,113.240918209144
OECD,NOMINAL,2018-Q1,114.774225122272
OECD,NOMINAL,2018-Q2,115.984506217029
OECD,NOMINAL,2018-Q3,117.241639267835
OECD,NOMINAL,2018-Q4,118.41207158016
OECD,NOMINAL,2019-Q1,119.325938175658
OECD,NOMINAL,2019-Q2,120.44181877365
OECD,NOMINAL,2019-Q3,121.891930809096
OECD,NOMINAL,2019-Q4,123.717590494996
OECD,NOMINAL,2020-Q1,125.606178062294
OECD,NOMINAL,2020-Q2,126.661893219536
OECD,NOMINAL,2020-Q3,129.687347061872
OECD,NOMINAL,2020-Q4,133.911140452213
OECD,NOMINAL,2021-Q1,137.621637791479
OECD,NOMINAL,2021-Q2,142.335019216215
OECD,NOMINAL,2021-Q3,147.661189030927
OECD,NOMINAL,2021-Q4,153.111441082416
OECD,NOMINAL,2022-Q1,159.823545893618
OECD,NOMINAL,2022-Q2,165.732358921864
OECD,NOMINAL,2022-Q3,168.472820142819
OECD,NOMINAL,2022-Q4,169.58786778111
BGR,NOMINAL,2010-Q2,106.930176965691
BGR,NOMINAL,2010-Q3,104.979704665323
BGR,NOMINAL,2010-Q4,103.830296346606
BGR,NOMINAL,2011-Q1,102.321636636191
BGR,NOMINAL,2011-Q2,100.375555145573
BGR,NOMINAL,2011-Q3,99.2081651488
BGR,NOMINAL,2011-Q4,97.9946430694362
BGR,NOMINAL,2012-Q1,98.4176125414979
BGR,NOMINAL,2012-Q2,98.6065928936454
BGR,NOMINAL,2012-Q3,98.3812184053611
BGR,NOMINAL,2012-Q4,96.8845761594959
BGR,NOMINAL,2013-Q1,96.1086614665223
BGR,NOMINAL,2013-Q2,96.2761854594032
BGR,NOMINAL,2013-Q3,95.4865834816985
BGR,NOMINAL,2013-Q4,95.7885695923764
BGR,NOMINAL,2014-Q1,96.7367734238781
BGR,NOMINAL,2014-Q2,96.690093218842
BGR,NOMINAL,2014-Q3,97.2879668883311
BGR,NOMINAL,2014-Q4,98.4451664689491
BGR,NOMINAL,2015-Q1,98.8996139049516
BGR,NOMINAL,2015-Q2,99.4009982570991
BGR,NOMINAL,2015-Q3,99.3679799068953
BGR,NOMINAL,2015-Q4,102.331407931054
BGR,NOMINAL,2016-Q1,103.373891209569
BGR,NOMINAL,2016-Q2,105.958244207764
BGR,NOMINAL,2016-Q3,108.137304543375
BGR,NOMINAL,2016-Q4,110.610560039291
BGR,NOMINAL,2017-Q1,112.541681321395
BGR,NOMINAL,2017-Q2,115.191937786151
BGR,NOMINAL,2017-Q3,117.793382222557
BGR,NOMINAL,2017-Q4,119.652998669898
BGR,NOMINAL,2018-Q1,120.346970414658
BGR,NOMINAL,2018-Q2,124.03721087934
BGR,NOMINAL,2018-Q3,125.097872179518
BGR,NOMINAL,2018-Q4,126.337946526484
BGR,NOMINAL,2019-Q1,128.9010042108
BGR,NOMINAL,2019-Q2,130.502242616319
BGR,NOMINAL,2019-Q3,131.94272258813
BGR,NOMINAL,2019-Q4,134.324030584751
BGR,NOMINAL,2020-Q1,134.733950210716
BGR,NOMINAL,2020-Q2,134.552407856392
BGR,NOMINAL,2020-Q3,138.66560784784
BGR,NOMINAL,2020-Q4,141.698034085051
BGR,NOMINAL,2021-Q1,144.695659187134
BGR,NOMINAL,2021-Q2,146.925224557448
BGR,NOMINAL,2021-Q3,150.60579807054
BGR,NOMINAL,2021-Q4,155.103318184877
BGR,NOMINAL,2022-Q1,161.275819093459
BGR,NOMINAL,2022-Q2,168.478734898628
BGR,NOMINAL,2022-Q3,174.010815654098
BGR,NOMINAL,2022-Q4,175.904630365997
ROU,NOMINAL,2010-Q2,120.998525064718
ROU,NOMINAL,2010-Q3,118.696450714633
ROU,NOMINAL,2010-Q4,115.750442695134
ROU,NOMINAL,2011-Q1,109.006171979438
ROU,NOMINAL,2011-Q2,107.20044725783
ROU,NOMINAL,2011-Q3,103.450822937274
ROU,NOMINAL,2011-Q4,99.6525578254572
ROU,NOMINAL,2012-Q1,100.586828287707
ROU,NOMINAL,2012-Q2,100.251060227508
ROU,NOMINAL,2012-Q3,98.5395097231806
ROU,NOMINAL,2012-Q4,98.6626017616044
ROU,NOMINAL,2013-Q1,99.7544327405367
ROU,NOMINAL,2013-Q2,99.540282775355
ROU,NOMINAL,2013-Q3,99.2000548747177
ROU,NOMINAL,2013-Q4,98.5452296093902
ROU,NOMINAL,2014-Q1,97.181022597007
ROU,NOMINAL,2014-Q2,96.0822164223065
ROU,NOMINAL,2014-Q3,97.1184787857995
ROU,NOMINAL,2014-Q4,98.4982821948866
ROU,NOMINAL,2015-Q1,99.9649187406568
ROU,NOMINAL,2015-Q2,98.9833732788222
ROU,NOMINAL,2015-Q3,99.9563402775439
ROU,NOMINAL,2015-Q4,101.095367702977
ROU,NOMINAL,2016-Q1,102.863029658782
ROU,NOMINAL,2016-Q2,105.721750904423
ROU,NOMINAL,2016-Q3,106.832577121541
ROU,NOMINAL,2016-Q4,108.382642315254
ROU,NOMINAL,2017-Q1,108.38314396582
ROU,NOMINAL,2017-Q2,113.241221556519
ROU,NOMINAL,2017-Q3,113.376881102667
ROU,NOMINAL,2017-Q4,114.418753374993
ROU,NOMINAL,2018-Q1,115.617614181858
ROU,NOMINAL,2018-Q2,118.552967041009
ROU,NOMINAL,2018-Q3,119.816150875389
ROU,NOMINAL,2018-Q4,120.483267901744
ROU,NOMINAL,2019-Q1,119.456578878838
ROU,NOMINAL,2019-Q2,120.596606813544
ROU,NOMINAL,2019-Q3,124.60653538387
ROU,NOMINAL,2019-Q4,126.100278923747
ROU,NOMINAL,2020-Q1,129.106246618866
ROU,NOMINAL,2020-Q2,128.544709954909
ROU,NOMINAL,2020-Q3,127.527636501925
ROU,NOMINAL,2020-Q4,128.5614069243
ROU,NOMINAL,2021-Q1,130.86792154602
ROU,NOMINAL,2021-Q2,132.283158915255
ROU,NOMINAL,2021-Q3,135.104491510646
ROU,NOMINAL,2021-Q4,138.09442802808
ROU,NOMINAL,2022-Q1,139.122367797836
ROU,NOMINAL,2022-Q2,143.515441151483
ROU,NOMINAL,2022-Q3,144.714545297537
ROU,NOMINAL,2022-Q4,147.437645758919
SAU,NOMINAL,2014-Q1,99.2796089571674
SAU,NOMINAL,2014-Q2,100.120050194137
SAU,NOMINAL,2014-Q3,102.136005408284
SAU,NOMINAL,2014-Q4,103.220335443019
SAU,NOMINAL,2015-Q1,101.538414138194
SAU,NOMINAL,2015-Q2,100.983856797956
SAU,NOMINAL,2015-Q3,99.01054115504
SAU,NOMINAL,2015-Q4,98.4671879088098
SAU,NOMINAL,2016-Q1,98.2121832330436
SAU,NOMINAL,2016-Q2,96.3327232672954
SAU,NOMINAL,2016-Q3,94.5136719356389
SAU,NOMINAL,2016-Q4,91.3054215640225
SAU,NOMINAL,2017-Q1,88.8369786193604
SAU,NOMINAL,2017-Q2,88.6845890764829
SAU,NOMINAL,2017-Q3,89.0279962745713
SAU,NOMINAL,2017-Q4,89.3204360295859
SAU,NOMINAL,2018-Q1,88.5709197513101
SAU,NOMINAL,2018-Q2,87.5074928895444
SAU,NOMINAL,2018-Q3,85.8182742639723
SAU,NOMINAL,2018-Q4,83.9533130951736
SAU,NOMINAL,2019-Q1,83.293040981998
SAU,NOMINAL,2019-Q2,83.2556711160247
SAU,NOMINAL,2019-Q3,82.9018831391127
SAU,NOMINAL,2019-Q4,84.558404762865
SAU,NOMINAL,2020-Q1,84.912692316038
SAU,NOMINAL,2020-Q2,84.7657501718462
SAU,NOMINAL,2020-Q3,84.711997925946
SAU,NOMINAL,2020-Q4,84.9415595861702
SAU,NOMINAL,2021-Q1,85.3688930477348
SAU,NOMINAL,2021-Q2,85.4911360841419
SAU,NOMINAL,2021-Q3,85.7090258674556
SAU,NOMINAL,2021-Q4,86.3359450006681
SAU,NOMINAL,2022-Q1,86.6202207583958
SAU,NOMINAL,2022-Q2,87.1061035062372
SAU,NOMINAL,2022-Q3,87.9096765083218
SAU,NOMINAL,2022-Q4,88.5869992316612
HRV,NOMINAL,2010-Q2,110.653982443554
HRV,NOMINAL,2010-Q3,109.623217982246
HRV,NOMINAL,2010-Q4,110.247392807182
HRV,NOMINAL,2011-Q1,108.531950703696
HRV,NOMINAL,2011-Q2,110.675776769853
HRV,NOMINAL,2011-Q3,111.216113162576
HRV,NOMINAL,2011-Q4,112.216159363875
HRV,NOMINAL,2012-Q1,111.337026798737
HRV,NOMINAL,2012-Q2,109.953762635021
HRV,NOMINAL,2012-Q3,108.875862909837
HRV,NOMINAL,2012-Q4,105.543347656405
HRV,NOMINAL,2013-Q1,105.311155332107
HRV,NOMINAL,2013-Q2,104.75447268033
HRV,NOMINAL,2013-Q3,104.649967052054
HRV,NOMINAL,2013-Q4,103.79440493551
HRV,NOMINAL,2014-Q1,102.964861910741
HRV,NOMINAL,2014-Q2,103.976561234766
HRV,NOMINAL,2014-Q3,102.697260030513
HRV,NOMINAL,2014-Q4,102.26131682398
HRV,NOMINAL,2015-Q1,101.064144749758
HRV,NOMINAL,2015-Q2,99.2913038129001
HRV,NOMINAL,2015-Q3,99.6072207685229
HRV,NOMINAL,2015-Q4,100.037330668819
HRV,NOMINAL,2016-Q1,101.181359832526
HRV,NOMINAL,2016-Q2,100.396391320974
HRV,NOMINAL,2016-Q3,101.17582660813
HRV,NOMINAL,2016-Q4,100.79642223837
HRV,NOMINAL,2017-Q1,100.745153010445
HRV,NOMINAL,2017-Q2,104.599103847015
HRV,NOMINAL,2017-Q3,105.13225552876
HRV,NOMINAL,2017-Q4,108.50348761378
HRV,NOMINAL,2018-Q1,109.312997575651
HRV,NOMINAL,2018-Q2,109.08691661642
HRV,NOMINAL,2018-Q3,112.531917446946
HRV,NOMINAL,2018-Q4,113.628168360983
HRV,NOMINAL,2019-Q1,117.374213809261
HRV,NOMINAL,2019-Q2,120.191523371292
HRV,NOMINAL,2019-Q3,121.768149967029
HRV,NOMINAL,2019-Q4,125.076112852418
HRV,NOMINAL,2020-Q1,128.03132650487
HRV,NOMINAL,2020-Q2,129.891278921567
HRV,NOMINAL,2020-Q3,130.361312075011
HRV,NOMINAL,2020-Q4,133.236082498552
HRV,NOMINAL,2021-Q1,133.881665475015
HRV,NOMINAL,2021-Q2,138.203738091641
HRV,NOMINAL,2021-Q3,142.232062562612
HRV,NOMINAL,2021-Q4,145.332533870731
HRV,NOMINAL,2022-Q1,151.928164341062
HRV,NOMINAL,2022-Q2,156.861325881496
HRV,NOMINAL,2022-Q3,163.479241077463
HRV,NOMINAL,2022-Q4,170.471268713156
